newick	colless	sackin	cophenetic	qi	cherries	automorphisms
(*,(*,(*,(*,(*,((*,*),(*,(*,(*,(*,(*,(*,((*,*),(*,*))))))))))))));	106	142	624	138	3	16
(*,(*,(*,(*,(*,((*,*),(*,(*,(*,(*,(*,((*,*),(*,(*,*))))))))))))));	105	141	621	144	3	8
(*,(*,(*,(*,(*,((*,*),(*,(*,(*,(*,((*,*),(*,(*,(*,*))))))))))))));	104	140	617	153	3	8
(*,(*,(*,(*,(*,((*,*),(*,(*,(*,(*,((*,*),((*,*),(*,*)))))))))))));	101	139	615	156	4	32
(*,(*,(*,(*,(*,((*,*),(*,(*,(*,(*,((*,(*,*)),(*,(*,*)))))))))))));	101	139	614	162	3	16
(*,(*,(*,(*,(*,((*,*),(*,(*,(*,((*,*),(*,(*,(*,(*,*))))))))))))));	103	139	612	165	3	8
(*,(*,(*,(*,(*,((*,*),(*,(*,(*,((*,*),(*,((*,*),(*,*)))))))))))));	100	138	610	168	4	32
(*,(*,(*,(*,(*,((*,*),(*,(*,(*,((*,*),((*,*),(*,(*,*)))))))))))));	99	137	607	174	4	16
(*,(*,(*,(*,(*,((*,*),(*,(*,(*,((*,(*,*)),(*,(*,(*,*)))))))))))));	99	137	605	189	3	8
(*,(*,(*,(*,(*,((*,*),(*,(*,(*,((*,(*,*)),((*,*),(*,*))))))))))));	96	136	603	192	4	32
(*,(*,(*,(*,(*,((*,*),(*,(*,((*,*),(*,(*,(*,(*,(*,*))))))))))))));	102	138	606	180	3	8
(*,(*,(*,(*,(*,((*,*),(*,(*,((*,*),(*,(*,((*,*),(*,*)))))))))))));	99	137	604	183	4	32
(*,(*,(*,(*,(*,((*,*),(*,(*,((*,*),(*,((*,*),(*,(*,*)))))))))))));	98	136	601	189	4	16
(*,(*,(*,(*,(*,((*,*),(*,(*,((*,*),((*,*),(*,(*,(*,*)))))))))))));	97	135	597	198	4	16
(*,(*,(*,(*,(*,((*,*),(*,(*,((*,*),((*,*),((*,*),(*,*))))))))))));	94	134	595	201	5	64
(*,(*,(*,(*,(*,((*,*),(*,(*,((*,*),((*,(*,*)),(*,(*,*))))))))))));	94	134	594	207	4	32
(*,(*,(*,(*,(*,((*,*),(*,(*,((*,(*,*)),(*,(*,(*,(*,*)))))))))))));	97	135	594	225	3	8
(*,(*,(*,(*,(*,((*,*),(*,(*,((*,(*,*)),(*,((*,*),(*,*))))))))))));	94	134	592	228	4	32
(*,(*,(*,(*,(*,((*,*),(*,(*,((*,(*,*)),((*,*),(*,(*,*))))))))))));	93	133	589	234	4	16
(*,(*,(*,(*,(*,((*,*),(*,(*,((*,(*,(*,*))),(*,(*,(*,*))))))))))));	94	134	590	243	3	16
(*,(*,(*,(*,(*,((*,*),(*,(*,((*,(*,(*,*))),((*,*),(*,*)))))))))));	91	133	588	246	4	32
(*,(*,(*,(*,(*,((*,*),(*,(*,(((*,*),(*,*)),((*,*),(*,*)))))))))));	88	132	586	249	5	256
(*,(*,(*,(*,(*,((*,*),(*,((*,*),(*,(*,(*,(*,(*,(*,*))))))))))))));	101	137	599	198	3	8
(*,(*,(*,(*,(*,((*,*),(*,((*,*),(*,(*,(*,((*,*),(*,*)))))))))))));	98	136	597	201	4	32
(*,(*,(*,(*,(*,((*,*),(*,((*,*),(*,(*,((*,*),(*,(*,*)))))))))))));	97	135	594	207	4	16
(*,(*,(*,(*,(*,((*,*),(*,((*,*),(*,((*,*),(*,(*,(*,*)))))))))))));	96	134	590	216	4	16
(*,(*,(*,(*,(*,((*,*),(*,((*,*),(*,((*,*),((*,*),(*,*))))))))))));	93	133	588	219	5	64
(*,(*,(*,(*,(*,((*,*),(*,((*,*),(*,((*,(*,*)),(*,(*,*))))))))))));	93	133	587	225	4	32
(*,(*,(*,(*,(*,((*,*),(*,((*,*),((*,*),(*,(*,(*,(*,*)))))))))))));	95	133	585	228	4	16
(*,(*,(*,(*,(*,((*,*),(*,((*,*),((*,*),(*,((*,*),(*,*))))))))))));	92	132	583	231	5	64
(*,(*,(*,(*,(*,((*,*),(*,((*,*),((*,*),((*,*),(*,(*,*))))))))))));	91	131	580	237	5	32
(*,(*,(*,(*,(*,((*,*),(*,((*,*),((*,(*,*)),(*,(*,(*,*))))))))))));	91	131	578	252	4	16
(*,(*,(*,(*,(*,((*,*),(*,((*,*),((*,(*,*)),((*,*),(*,*)))))))))));	88	130	576	255	5	64
(*,(*,(*,(*,(*,((*,*),(*,((*,(*,*)),(*,(*,(*,(*,(*,*)))))))))))));	95	133	581	270	3	8
(*,(*,(*,(*,(*,((*,*),(*,((*,(*,*)),(*,(*,((*,*),(*,*))))))))))));	92	132	579	273	4	32
(*,(*,(*,(*,(*,((*,*),(*,((*,(*,*)),(*,((*,*),(*,(*,*))))))))))));	91	131	576	279	4	16
(*,(*,(*,(*,(*,((*,*),(*,((*,(*,*)),((*,*),(*,(*,(*,*))))))))))));	90	130	572	288	4	16
(*,(*,(*,(*,(*,((*,*),(*,((*,(*,*)),((*,*),((*,*),(*,*)))))))))));	87	129	570	291	5	64
(*,(*,(*,(*,(*,((*,*),(*,((*,(*,*)),((*,(*,*)),(*,(*,*)))))))))));	87	129	569	297	4	32
(*,(*,(*,(*,(*,((*,*),(*,((*,(*,(*,*))),(*,(*,(*,(*,*))))))))))));	91	131	572	315	3	8
(*,(*,(*,(*,(*,((*,*),(*,((*,(*,(*,*))),(*,((*,*),(*,*)))))))))));	88	130	570	318	4	32
(*,(*,(*,(*,(*,((*,*),(*,((*,(*,(*,*))),((*,*),(*,(*,*)))))))))));	87	129	567	324	4	16
(*,(*,(*,(*,(*,((*,*),(*,((*,(*,(*,(*,*)))),((*,*),(*,*))))))))));	88	130	570	318	4	32
(*,(*,(*,(*,(*,((*,*),(*,((*,((*,*),(*,*))),((*,*),(*,*))))))))));	85	129	568	321	5	128
(*,(*,(*,(*,(*,((*,*),(*,(((*,*),(*,*)),((*,*),(*,(*,*)))))))))));	84	128	565	327	5	64
(*,(*,(*,(*,(*,((*,*),((*,*),(*,(*,(*,(*,(*,(*,(*,*))))))))))))));	100	136	591	219	3	8
(*,(*,(*,(*,(*,((*,*),((*,*),(*,(*,(*,(*,((*,*),(*,*)))))))))))));	97	135	589	222	4	32
(*,(*,(*,(*,(*,((*,*),((*,*),(*,(*,(*,((*,*),(*,(*,*)))))))))))));	96	134	586	228	4	16
(*,(*,(*,(*,(*,((*,*),((*,*),(*,(*,((*,*),(*,(*,(*,*)))))))))))));	95	133	582	237	4	16
(*,(*,(*,(*,(*,((*,*),((*,*),(*,(*,((*,*),((*,*),(*,*))))))))))));	92	132	580	240	5	64
(*,(*,(*,(*,(*,((*,*),((*,*),(*,(*,((*,(*,*)),(*,(*,*))))))))))));	92	132	579	246	4	32
(*,(*,(*,(*,(*,((*,*),((*,*),(*,((*,*),(*,(*,(*,(*,*)))))))))))));	94	132	577	249	4	16
(*,(*,(*,(*,(*,((*,*),((*,*),(*,((*,*),(*,((*,*),(*,*))))))))))));	91	131	575	252	5	64
(*,(*,(*,(*,(*,((*,*),((*,*),(*,((*,*),((*,*),(*,(*,*))))))))))));	90	130	572	258	5	32
(*,(*,(*,(*,(*,((*,*),((*,*),(*,((*,(*,*)),(*,(*,(*,*))))))))))));	90	130	570	273	4	16
(*,(*,(*,(*,(*,((*,*),((*,*),(*,((*,(*,*)),((*,*),(*,*)))))))))));	87	129	568	276	5	64
(*,(*,(*,(*,(*,((*,*),((*,*),((*,*),(*,(*,(*,(*,(*,*)))))))))))));	93	131	571	264	4	16
(*,(*,(*,(*,(*,((*,*),((*,*),((*,*),(*,(*,((*,*),(*,*))))))))))));	90	130	569	267	5	64
(*,(*,(*,(*,(*,((*,*),((*,*),((*,*),(*,((*,*),(*,(*,*))))))))))));	89	129	566	273	5	32
(*,(*,(*,(*,(*,((*,*),((*,*),((*,*),((*,*),(*,(*,(*,*))))))))))));	88	128	562	282	5	32
(*,(*,(*,(*,(*,((*,*),((*,*),((*,*),((*,*),((*,*),(*,*)))))))))));	85	127	560	285	6	128
(*,(*,(*,(*,(*,((*,*),((*,*),((*,*),((*,(*,*)),(*,(*,*)))))))))));	85	127	559	291	5	64
(*,(*,(*,(*,(*,((*,*),((*,*),((*,(*,*)),(*,(*,(*,(*,*))))))))))));	88	128	559	309	4	16
(*,(*,(*,(*,(*,((*,*),((*,*),((*,(*,*)),(*,((*,*),(*,*)))))))))));	85	127	557	312	5	64
(*,(*,(*,(*,(*,((*,*),((*,*),((*,(*,*)),((*,*),(*,(*,*)))))))))));	84	126	554	318	5	32
(*,(*,(*,(*,(*,((*,*),((*,*),((*,(*,(*,*))),(*,(*,(*,*)))))))))));	85	127	555	327	4	32
(*,(*,(*,(*,(*,((*,*),((*,*),((*,(*,(*,*))),((*,*),(*,*))))))))));	82	126	553	330	5	64
(*,(*,(*,(*,(*,((*,*),((*,*),(((*,*),(*,*)),((*,*),(*,*))))))))));	79	125	551	333	6	512
(*,(*,(*,(*,(*,((*,*),((*,(*,*)),(*,(*,(*,(*,(*,(*,*)))))))))))));	93	131	566	324	3	8
(*,(*,(*,(*,(*,((*,*),((*,(*,*)),(*,(*,(*,((*,*),(*,*))))))))))));	90	130	564	327	4	32
(*,(*,(*,(*,(*,((*,*),((*,(*,*)),(*,(*,((*,*),(*,(*,*))))))))))));	89	129	561	333	4	16
(*,(*,(*,(*,(*,((*,*),((*,(*,*)),(*,((*,*),(*,(*,(*,*))))))))))));	88	128	557	342	4	16
(*,(*,(*,(*,(*,((*,*),((*,(*,*)),(*,((*,*),((*,*),(*,*)))))))))));	85	127	555	345	5	64
(*,(*,(*,(*,(*,((*,*),((*,(*,*)),(*,((*,(*,*)),(*,(*,*)))))))))));	85	127	554	351	4	32
(*,(*,(*,(*,(*,((*,*),((*,(*,*)),((*,*),(*,(*,(*,(*,*))))))))))));	87	127	552	354	4	16
(*,(*,(*,(*,(*,((*,*),((*,(*,*)),((*,*),(*,((*,*),(*,*)))))))))));	84	126	550	357	5	64
(*,(*,(*,(*,(*,((*,*),((*,(*,*)),((*,*),((*,*),(*,(*,*)))))))))));	83	125	547	363	5	32
(*,(*,(*,(*,(*,((*,*),((*,(*,*)),((*,(*,*)),(*,(*,(*,*)))))))))));	83	125	545	378	4	16
(*,(*,(*,(*,(*,((*,*),((*,(*,*)),((*,(*,*)),((*,*),(*,*))))))))));	80	124	543	381	5	64
(*,(*,(*,(*,(*,((*,*),((*,(*,(*,*))),(*,(*,(*,(*,(*,*))))))))))));	88	128	551	405	3	8
(*,(*,(*,(*,(*,((*,*),((*,(*,(*,*))),(*,(*,((*,*),(*,*)))))))))));	85	127	549	408	4	32
(*,(*,(*,(*,(*,((*,*),((*,(*,(*,*))),(*,((*,*),(*,(*,*)))))))))));	84	126	546	414	4	16
(*,(*,(*,(*,(*,((*,*),((*,(*,(*,*))),((*,*),(*,(*,(*,*)))))))))));	83	125	542	423	4	16
(*,(*,(*,(*,(*,((*,*),((*,(*,(*,*))),((*,*),((*,*),(*,*))))))))));	80	124	540	426	5	64
(*,(*,(*,(*,(*,((*,*),((*,(*,(*,*))),((*,(*,*)),(*,(*,*))))))))));	80	124	539	432	4	32
(*,(*,(*,(*,(*,((*,*),((*,(*,(*,(*,*)))),(*,(*,(*,(*,*)))))))))));	85	127	546	435	3	16
(*,(*,(*,(*,(*,((*,*),((*,(*,(*,(*,*)))),(*,((*,*),(*,*))))))))));	82	126	544	438	4	32
(*,(*,(*,(*,(*,((*,*),((*,(*,(*,(*,*)))),((*,*),(*,(*,*))))))))));	81	125	541	444	4	16
(*,(*,(*,(*,(*,((*,*),((*,(*,(*,(*,(*,*))))),((*,*),(*,*)))))))));	85	127	549	408	4	32
(*,(*,(*,(*,(*,((*,*),((*,(*,((*,*),(*,*)))),((*,*),(*,*)))))))));	82	126	547	411	5	128
(*,(*,(*,(*,(*,((*,*),((*,((*,*),(*,*))),(*,((*,*),(*,*))))))))));	79	125	542	441	5	256
(*,(*,(*,(*,(*,((*,*),((*,((*,*),(*,*))),((*,*),(*,(*,*))))))))));	78	124	539	447	5	64
(*,(*,(*,(*,(*,((*,*),((*,((*,*),(*,(*,*)))),((*,*),(*,*)))))))));	81	125	544	417	5	64
(*,(*,(*,(*,(*,((*,*),(((*,*),(*,*)),((*,*),(*,(*,(*,*)))))))))));	80	124	540	426	5	64
(*,(*,(*,(*,(*,((*,*),(((*,*),(*,*)),((*,*),((*,*),(*,*))))))))));	77	123	538	429	6	256
(*,(*,(*,(*,(*,((*,*),(((*,*),(*,*)),((*,(*,*)),(*,(*,*))))))))));	77	123	537	435	5	128
(*,(*,(*,(*,(*,((*,*),(((*,*),(*,(*,*))),((*,*),(*,(*,*))))))))));	77	123	536	453	5	64
(*,(*,(*,(*,(*,((*,(*,*)),(*,(*,(*,(*,(*,(*,(*,(*,*))))))))))))));	100	136	584	324	2	4
(*,(*,(*,(*,(*,((*,(*,*)),(*,(*,(*,(*,(*,((*,*),(*,*)))))))))))));	97	135	582	327	3	16
(*,(*,(*,(*,(*,((*,(*,*)),(*,(*,(*,(*,((*,*),(*,(*,*)))))))))))));	96	134	579	333	3	8
(*,(*,(*,(*,(*,((*,(*,*)),(*,(*,(*,((*,*),(*,(*,(*,*)))))))))))));	95	133	575	342	3	8
(*,(*,(*,(*,(*,((*,(*,*)),(*,(*,(*,((*,*),((*,*),(*,*))))))))))));	92	132	573	345	4	32
(*,(*,(*,(*,(*,((*,(*,*)),(*,(*,(*,((*,(*,*)),(*,(*,*))))))))))));	92	132	572	351	3	16
(*,(*,(*,(*,(*,((*,(*,*)),(*,(*,((*,*),(*,(*,(*,(*,*)))))))))))));	94	132	570	354	3	8
(*,(*,(*,(*,(*,((*,(*,*)),(*,(*,((*,*),(*,((*,*),(*,*))))))))))));	91	131	568	357	4	32
(*,(*,(*,(*,(*,((*,(*,*)),(*,(*,((*,*),((*,*),(*,(*,*))))))))))));	90	130	565	363	4	16
(*,(*,(*,(*,(*,((*,(*,*)),(*,(*,((*,(*,*)),(*,(*,(*,*))))))))))));	90	130	563	378	3	8
(*,(*,(*,(*,(*,((*,(*,*)),(*,(*,((*,(*,*)),((*,*),(*,*)))))))))));	87	129	561	381	4	32
(*,(*,(*,(*,(*,((*,(*,*)),(*,((*,*),(*,(*,(*,(*,(*,*)))))))))))));	93	131	564	369	3	8
(*,(*,(*,(*,(*,((*,(*,*)),(*,((*,*),(*,(*,((*,*),(*,*))))))))))));	90	130	562	372	4	32
(*,(*,(*,(*,(*,((*,(*,*)),(*,((*,*),(*,((*,*),(*,(*,*))))))))))));	89	129	559	378	4	16
(*,(*,(*,(*,(*,((*,(*,*)),(*,((*,*),((*,*),(*,(*,(*,*))))))))))));	88	128	555	387	4	16
(*,(*,(*,(*,(*,((*,(*,*)),(*,((*,*),((*,*),((*,*),(*,*)))))))))));	85	127	553	390	5	64
(*,(*,(*,(*,(*,((*,(*,*)),(*,((*,*),((*,(*,*)),(*,(*,*)))))))))));	85	127	552	396	4	32
(*,(*,(*,(*,(*,((*,(*,*)),(*,((*,(*,*)),(*,(*,(*,(*,*))))))))))));	88	128	552	414	3	8
(*,(*,(*,(*,(*,((*,(*,*)),(*,((*,(*,*)),(*,((*,*),(*,*)))))))))));	85	127	550	417	4	32
(*,(*,(*,(*,(*,((*,(*,*)),(*,((*,(*,*)),((*,*),(*,(*,*)))))))))));	84	126	547	423	4	16
(*,(*,(*,(*,(*,((*,(*,*)),(*,((*,(*,(*,*))),(*,(*,(*,*)))))))))));	85	127	548	432	3	16
(*,(*,(*,(*,(*,((*,(*,*)),(*,((*,(*,(*,*))),((*,*),(*,*))))))))));	82	126	546	435	4	32
(*,(*,(*,(*,(*,((*,(*,*)),(*,(((*,*),(*,*)),((*,*),(*,*))))))))));	79	125	544	438	5	256
(*,(*,(*,(*,(*,((*,(*,*)),((*,*),(*,(*,(*,(*,(*,(*,*)))))))))))));	92	130	557	387	3	8
(*,(*,(*,(*,(*,((*,(*,*)),((*,*),(*,(*,(*,((*,*),(*,*))))))))))));	89	129	555	390	4	32
(*,(*,(*,(*,(*,((*,(*,*)),((*,*),(*,(*,((*,*),(*,(*,*))))))))))));	88	128	552	396	4	16
(*,(*,(*,(*,(*,((*,(*,*)),((*,*),(*,((*,*),(*,(*,(*,*))))))))))));	87	127	548	405	4	16
(*,(*,(*,(*,(*,((*,(*,*)),((*,*),(*,((*,*),((*,*),(*,*)))))))))));	84	126	546	408	5	64
(*,(*,(*,(*,(*,((*,(*,*)),((*,*),(*,((*,(*,*)),(*,(*,*)))))))))));	84	126	545	414	4	32
(*,(*,(*,(*,(*,((*,(*,*)),((*,*),((*,*),(*,(*,(*,(*,*))))))))))));	86	126	543	417	4	16
(*,(*,(*,(*,(*,((*,(*,*)),((*,*),((*,*),(*,((*,*),(*,*)))))))))));	83	125	541	420	5	64
(*,(*,(*,(*,(*,((*,(*,*)),((*,*),((*,*),((*,*),(*,(*,*)))))))))));	82	124	538	426	5	32
(*,(*,(*,(*,(*,((*,(*,*)),((*,*),((*,(*,*)),(*,(*,(*,*)))))))))));	82	124	536	441	4	16
(*,(*,(*,(*,(*,((*,(*,*)),((*,*),((*,(*,*)),((*,*),(*,*))))))))));	79	123	534	444	5	64
(*,(*,(*,(*,(*,((*,(*,*)),((*,(*,*)),(*,(*,(*,(*,(*,*))))))))))));	86	126	539	459	3	8
(*,(*,(*,(*,(*,((*,(*,*)),((*,(*,*)),(*,(*,((*,*),(*,*)))))))))));	83	125	537	462	4	32
(*,(*,(*,(*,(*,((*,(*,*)),((*,(*,*)),(*,((*,*),(*,(*,*)))))))))));	82	124	534	468	4	16
(*,(*,(*,(*,(*,((*,(*,*)),((*,(*,*)),((*,*),(*,(*,(*,*)))))))))));	81	123	530	477	4	16
(*,(*,(*,(*,(*,((*,(*,*)),((*,(*,*)),((*,*),((*,*),(*,*))))))))));	78	122	528	480	5	64
(*,(*,(*,(*,(*,((*,(*,*)),((*,(*,*)),((*,(*,*)),(*,(*,*))))))))));	78	122	527	486	4	32
(*,(*,(*,(*,(*,((*,(*,*)),((*,(*,(*,*))),(*,(*,(*,(*,*)))))))))));	82	124	530	504	3	8
(*,(*,(*,(*,(*,((*,(*,*)),((*,(*,(*,*))),(*,((*,*),(*,*))))))))));	79	123	528	507	4	32
(*,(*,(*,(*,(*,((*,(*,*)),((*,(*,(*,*))),((*,*),(*,(*,*))))))))));	78	122	525	513	4	16
(*,(*,(*,(*,(*,((*,(*,*)),((*,(*,(*,(*,*)))),((*,*),(*,*)))))))));	79	123	528	507	4	32
(*,(*,(*,(*,(*,((*,(*,*)),((*,((*,*),(*,*))),((*,*),(*,*)))))))));	76	122	526	510	5	128
(*,(*,(*,(*,(*,((*,(*,*)),(((*,*),(*,*)),((*,*),(*,(*,*))))))))));	75	121	523	516	5	64
(*,(*,(*,(*,(*,((*,(*,(*,*))),(*,(*,(*,(*,(*,(*,(*,*)))))))))))));	93	131	554	504	2	4
(*,(*,(*,(*,(*,((*,(*,(*,*))),(*,(*,(*,(*,((*,*),(*,*))))))))))));	90	130	552	507	3	16
(*,(*,(*,(*,(*,((*,(*,(*,*))),(*,(*,(*,((*,*),(*,(*,*))))))))))));	89	129	549	513	3	8
(*,(*,(*,(*,(*,((*,(*,(*,*))),(*,(*,((*,*),(*,(*,(*,*))))))))))));	88	128	545	522	3	8
(*,(*,(*,(*,(*,((*,(*,(*,*))),(*,(*,((*,*),((*,*),(*,*)))))))))));	85	127	543	525	4	32
(*,(*,(*,(*,(*,((*,(*,(*,*))),(*,(*,((*,(*,*)),(*,(*,*)))))))))));	85	127	542	531	3	16
(*,(*,(*,(*,(*,((*,(*,(*,*))),(*,((*,*),(*,(*,(*,(*,*))))))))))));	87	127	540	534	3	8
(*,(*,(*,(*,(*,((*,(*,(*,*))),(*,((*,*),(*,((*,*),(*,*)))))))))));	84	126	538	537	4	32
(*,(*,(*,(*,(*,((*,(*,(*,*))),(*,((*,*),((*,*),(*,(*,*)))))))))));	83	125	535	543	4	16
(*,(*,(*,(*,(*,((*,(*,(*,*))),(*,((*,(*,*)),(*,(*,(*,*)))))))))));	83	125	533	558	3	8
(*,(*,(*,(*,(*,((*,(*,(*,*))),(*,((*,(*,*)),((*,*),(*,*))))))))));	80	124	531	561	4	32
(*,(*,(*,(*,(*,((*,(*,(*,*))),((*,*),(*,(*,(*,(*,(*,*))))))))))));	86	126	534	549	3	8
(*,(*,(*,(*,(*,((*,(*,(*,*))),((*,*),(*,(*,((*,*),(*,*)))))))))));	83	125	532	552	4	32
(*,(*,(*,(*,(*,((*,(*,(*,*))),((*,*),(*,((*,*),(*,(*,*)))))))))));	82	124	529	558	4	16
(*,(*,(*,(*,(*,((*,(*,(*,*))),((*,*),((*,*),(*,(*,(*,*)))))))))));	81	123	525	567	4	16
(*,(*,(*,(*,(*,((*,(*,(*,*))),((*,*),((*,*),((*,*),(*,*))))))))));	78	122	523	570	5	64
(*,(*,(*,(*,(*,((*,(*,(*,*))),((*,*),((*,(*,*)),(*,(*,*))))))))));	78	122	522	576	4	32
(*,(*,(*,(*,(*,((*,(*,(*,*))),((*,(*,*)),(*,(*,(*,(*,*)))))))))));	81	123	522	594	3	8
(*,(*,(*,(*,(*,((*,(*,(*,*))),((*,(*,*)),(*,((*,*),(*,*))))))))));	78	122	520	597	4	32
(*,(*,(*,(*,(*,((*,(*,(*,*))),((*,(*,*)),((*,*),(*,(*,*))))))))));	77	121	517	603	4	16
(*,(*,(*,(*,(*,((*,(*,(*,*))),((*,(*,(*,*))),(*,(*,(*,*))))))))));	78	122	518	612	3	16
(*,(*,(*,(*,(*,((*,(*,(*,*))),((*,(*,(*,*))),((*,*),(*,*)))))))));	75	121	516	615	4	32
(*,(*,(*,(*,(*,((*,(*,(*,*))),(((*,*),(*,*)),((*,*),(*,*)))))))));	72	120	514	618	5	256
(*,(*,(*,(*,(*,((*,(*,(*,(*,*)))),(*,(*,(*,(*,(*,(*,*))))))))))));	88	128	536	630	2	4
(*,(*,(*,(*,(*,((*,(*,(*,(*,*)))),(*,(*,(*,((*,*),(*,*)))))))))));	85	127	534	633	3	16
(*,(*,(*,(*,(*,((*,(*,(*,(*,*)))),(*,(*,((*,*),(*,(*,*)))))))))));	84	126	531	639	3	8
(*,(*,(*,(*,(*,((*,(*,(*,(*,*)))),(*,((*,*),(*,(*,(*,*)))))))))));	83	125	527	648	3	8
(*,(*,(*,(*,(*,((*,(*,(*,(*,*)))),(*,((*,*),((*,*),(*,*))))))))));	80	124	525	651	4	32
(*,(*,(*,(*,(*,((*,(*,(*,(*,*)))),(*,((*,(*,*)),(*,(*,*))))))))));	80	124	524	657	3	16
(*,(*,(*,(*,(*,((*,(*,(*,(*,*)))),((*,*),(*,(*,(*,(*,*)))))))))));	82	124	522	660	3	8
(*,(*,(*,(*,(*,((*,(*,(*,(*,*)))),((*,*),(*,((*,*),(*,*))))))))));	79	123	520	663	4	32
(*,(*,(*,(*,(*,((*,(*,(*,(*,*)))),((*,*),((*,*),(*,(*,*))))))))));	78	122	517	669	4	16
(*,(*,(*,(*,(*,((*,(*,(*,(*,*)))),((*,(*,*)),(*,(*,(*,*))))))))));	78	122	515	684	3	8
(*,(*,(*,(*,(*,((*,(*,(*,(*,*)))),((*,(*,*)),((*,*),(*,*)))))))));	75	121	513	687	4	32
(*,(*,(*,(*,(*,((*,(*,(*,(*,(*,*))))),(*,(*,(*,(*,(*,*)))))))))));	85	127	530	675	2	8
(*,(*,(*,(*,(*,((*,(*,(*,(*,(*,*))))),(*,(*,((*,*),(*,*))))))))));	82	126	528	678	3	16
(*,(*,(*,(*,(*,((*,(*,(*,(*,(*,*))))),(*,((*,*),(*,(*,*))))))))));	81	125	525	684	3	8
(*,(*,(*,(*,(*,((*,(*,(*,(*,(*,*))))),((*,*),(*,(*,(*,*))))))))));	80	124	521	693	3	8
(*,(*,(*,(*,(*,((*,(*,(*,(*,(*,*))))),((*,*),((*,*),(*,*)))))))));	77	123	519	696	4	32
(*,(*,(*,(*,(*,((*,(*,(*,(*,(*,*))))),((*,(*,*)),(*,(*,*)))))))));	77	123	518	702	3	16
(*,(*,(*,(*,(*,((*,(*,(*,(*,(*,(*,*)))))),(*,((*,*),(*,*)))))))));	85	127	534	633	3	16
(*,(*,(*,(*,(*,((*,(*,(*,(*,(*,(*,*)))))),((*,*),(*,(*,*)))))))));	84	126	531	639	3	8
(*,(*,(*,(*,(*,((*,(*,(*,(*,(*,(*,(*,*))))))),((*,*),(*,*))))))));	90	130	552	507	3	16
(*,(*,(*,(*,(*,((*,(*,(*,(*,((*,*),(*,*)))))),((*,*),(*,*))))))));	87	129	550	510	4	64
(*,(*,(*,(*,(*,((*,(*,(*,((*,*),(*,*))))),(*,((*,*),(*,*)))))))));	82	126	532	636	4	64
(*,(*,(*,(*,(*,((*,(*,(*,((*,*),(*,*))))),((*,*),(*,(*,*)))))))));	81	125	529	642	4	32
(*,(*,(*,(*,(*,((*,(*,(*,((*,*),(*,(*,*)))))),((*,*),(*,*))))))));	86	128	547	516	4	32
(*,(*,(*,(*,(*,((*,(*,((*,*),(*,*)))),(*,(*,((*,*),(*,*))))))))));	79	125	526	681	4	128
(*,(*,(*,(*,(*,((*,(*,((*,*),(*,*)))),(*,((*,*),(*,(*,*))))))))));	78	124	523	687	4	32
(*,(*,(*,(*,(*,((*,(*,((*,*),(*,*)))),((*,*),(*,(*,(*,*))))))))));	77	123	519	696	4	32
(*,(*,(*,(*,(*,((*,(*,((*,*),(*,*)))),((*,*),((*,*),(*,*)))))))));	74	122	517	699	5	128
(*,(*,(*,(*,(*,((*,(*,((*,*),(*,*)))),((*,(*,*)),(*,(*,*)))))))));	74	122	516	705	4	64
(*,(*,(*,(*,(*,((*,(*,((*,*),(*,(*,*))))),(*,((*,*),(*,*)))))))));	81	125	529	642	4	32
(*,(*,(*,(*,(*,((*,(*,((*,*),(*,(*,*))))),((*,*),(*,(*,*)))))))));	80	124	526	648	4	16
(*,(*,(*,(*,(*,((*,(*,((*,*),(*,(*,(*,*)))))),((*,*),(*,*))))))));	85	127	543	525	4	32
(*,(*,(*,(*,(*,((*,(*,((*,*),((*,*),(*,*))))),((*,*),(*,*))))))));	82	126	541	528	5	128
(*,(*,(*,(*,(*,((*,(*,((*,(*,*)),(*,(*,*))))),((*,*),(*,*))))))));	82	126	540	534	4	64
(*,(*,(*,(*,(*,((*,((*,*),(*,*))),(*,((*,*),(*,(*,(*,*)))))))))));	80	124	525	651	4	32
(*,(*,(*,(*,(*,((*,((*,*),(*,*))),(*,((*,*),((*,*),(*,*))))))))));	77	123	523	654	5	128
(*,(*,(*,(*,(*,((*,((*,*),(*,*))),(*,((*,(*,*)),(*,(*,*))))))))));	77	123	522	660	4	64
(*,(*,(*,(*,(*,((*,((*,*),(*,*))),((*,*),(*,(*,(*,(*,*)))))))))));	79	123	520	663	4	32
(*,(*,(*,(*,(*,((*,((*,*),(*,*))),((*,*),(*,((*,*),(*,*))))))))));	76	122	518	666	5	128
(*,(*,(*,(*,(*,((*,((*,*),(*,*))),((*,*),((*,*),(*,(*,*))))))))));	75	121	515	672	5	64
(*,(*,(*,(*,(*,((*,((*,*),(*,*))),((*,(*,*)),(*,(*,(*,*))))))))));	75	121	513	687	4	32
(*,(*,(*,(*,(*,((*,((*,*),(*,*))),((*,(*,*)),((*,*),(*,*)))))))));	72	120	511	690	5	128
(*,(*,(*,(*,(*,((*,((*,*),(*,(*,*)))),(*,((*,*),(*,(*,*))))))))));	77	123	520	693	4	32
(*,(*,(*,(*,(*,((*,((*,*),(*,(*,*)))),((*,*),(*,(*,(*,*))))))))));	76	122	516	702	4	16
(*,(*,(*,(*,(*,((*,((*,*),(*,(*,*)))),((*,*),((*,*),(*,*)))))))));	73	121	514	705	5	64
