newick	colless	sackin	cophenetic	qi	cherries	automorphisms
((*,(*,*)),((*,(*,(*,*))),((*,*),(*,(*,((*,*),(*,*)))))));	28	70	142	1146	5	64
((*,(*,*)),((*,(*,(*,*))),((*,*),(*,((*,*),(*,(*,*)))))));	27	69	139	1152	5	32
((*,(*,*)),((*,(*,(*,*))),((*,*),((*,*),(*,(*,(*,*)))))));	26	68	135	1161	5	32
((*,(*,*)),((*,(*,(*,*))),((*,*),((*,*),((*,*),(*,*))))));	23	67	133	1164	6	128
((*,(*,*)),((*,(*,(*,*))),((*,*),((*,(*,*)),(*,(*,*))))));	23	67	132	1170	5	64
((*,(*,*)),((*,(*,(*,*))),((*,(*,*)),(*,(*,(*,(*,*)))))));	26	68	132	1188	4	16
((*,(*,*)),((*,(*,(*,*))),((*,(*,*)),(*,((*,*),(*,*))))));	23	67	130	1191	5	64
((*,(*,*)),((*,(*,(*,*))),((*,(*,*)),((*,*),(*,(*,*))))));	22	66	127	1197	5	32
((*,(*,*)),((*,(*,(*,*))),((*,(*,(*,*))),(*,(*,(*,*))))));	23	67	128	1206	4	32
((*,(*,*)),((*,(*,(*,*))),((*,(*,(*,*))),((*,*),(*,*)))));	20	66	126	1209	5	64
((*,(*,*)),((*,(*,(*,*))),(((*,*),(*,*)),((*,*),(*,*)))));	17	65	124	1212	6	512
((*,(*,*)),((*,(*,(*,(*,*)))),(*,(*,(*,(*,(*,(*,*))))))));	33	73	146	1224	3	8
((*,(*,*)),((*,(*,(*,(*,*)))),(*,(*,(*,((*,*),(*,*)))))));	30	72	144	1227	4	32
((*,(*,*)),((*,(*,(*,(*,*)))),(*,(*,((*,*),(*,(*,*)))))));	29	71	141	1233	4	16
((*,(*,*)),((*,(*,(*,(*,*)))),(*,((*,*),(*,(*,(*,*)))))));	28	70	137	1242	4	16
((*,(*,*)),((*,(*,(*,(*,*)))),(*,((*,*),((*,*),(*,*))))));	25	69	135	1245	5	64
((*,(*,*)),((*,(*,(*,(*,*)))),(*,((*,(*,*)),(*,(*,*))))));	25	69	134	1251	4	32
((*,(*,*)),((*,(*,(*,(*,*)))),((*,*),(*,(*,(*,(*,*)))))));	27	69	132	1254	4	16
((*,(*,*)),((*,(*,(*,(*,*)))),((*,*),(*,((*,*),(*,*))))));	24	68	130	1257	5	64
((*,(*,*)),((*,(*,(*,(*,*)))),((*,*),((*,*),(*,(*,*))))));	23	67	127	1263	5	32
((*,(*,*)),((*,(*,(*,(*,*)))),((*,(*,*)),(*,(*,(*,*))))));	23	67	125	1278	4	16
((*,(*,*)),((*,(*,(*,(*,*)))),((*,(*,*)),((*,*),(*,*)))));	20	66	123	1281	5	64
((*,(*,*)),((*,(*,(*,(*,(*,*))))),(*,(*,(*,(*,(*,*)))))));	30	72	140	1269	3	16
((*,(*,*)),((*,(*,(*,(*,(*,*))))),(*,(*,((*,*),(*,*))))));	27	71	138	1272	4	32
((*,(*,*)),((*,(*,(*,(*,(*,*))))),(*,((*,*),(*,(*,*))))));	26	70	135	1278	4	16
((*,(*,*)),((*,(*,(*,(*,(*,*))))),((*,*),(*,(*,(*,*))))));	25	69	131	1287	4	16
((*,(*,*)),((*,(*,(*,(*,(*,*))))),((*,*),((*,*),(*,*)))));	22	68	129	1290	5	64
((*,(*,*)),((*,(*,(*,(*,(*,*))))),((*,(*,*)),(*,(*,*)))));	22	68	128	1296	4	32
((*,(*,*)),((*,(*,(*,(*,(*,(*,*)))))),(*,((*,*),(*,*)))));	30	72	144	1227	4	32
((*,(*,*)),((*,(*,(*,(*,(*,(*,*)))))),((*,*),(*,(*,*)))));	29	71	141	1233	4	16
((*,(*,*)),((*,(*,(*,(*,(*,(*,(*,*))))))),((*,*),(*,*))));	35	75	162	1101	4	32
((*,(*,*)),((*,(*,(*,(*,((*,*),(*,*)))))),((*,*),(*,*))));	32	74	160	1104	5	128
((*,(*,*)),((*,(*,(*,((*,*),(*,*))))),(*,((*,*),(*,*)))));	27	71	142	1230	5	128
((*,(*,*)),((*,(*,(*,((*,*),(*,*))))),((*,*),(*,(*,*)))));	26	70	139	1236	5	64
((*,(*,*)),((*,(*,(*,((*,*),(*,(*,*)))))),((*,*),(*,*))));	31	73	157	1110	5	64
((*,(*,*)),((*,(*,((*,*),(*,*)))),(*,(*,((*,*),(*,*))))));	24	70	136	1275	5	256
((*,(*,*)),((*,(*,((*,*),(*,*)))),(*,((*,*),(*,(*,*))))));	23	69	133	1281	5	64
((*,(*,*)),((*,(*,((*,*),(*,*)))),((*,*),(*,(*,(*,*))))));	22	68	129	1290	5	64
((*,(*,*)),((*,(*,((*,*),(*,*)))),((*,*),((*,*),(*,*)))));	19	67	127	1293	6	256
((*,(*,*)),((*,(*,((*,*),(*,*)))),((*,(*,*)),(*,(*,*)))));	19	67	126	1299	5	128
((*,(*,*)),((*,(*,((*,*),(*,(*,*))))),(*,((*,*),(*,*)))));	26	70	139	1236	5	64
((*,(*,*)),((*,(*,((*,*),(*,(*,*))))),((*,*),(*,(*,*)))));	25	69	136	1242	5	32
((*,(*,*)),((*,(*,((*,*),(*,(*,(*,*)))))),((*,*),(*,*))));	30	72	153	1119	5	64
((*,(*,*)),((*,(*,((*,*),((*,*),(*,*))))),((*,*),(*,*))));	27	71	151	1122	6	256
((*,(*,*)),((*,(*,((*,(*,*)),(*,(*,*))))),((*,*),(*,*))));	27	71	150	1128	5	128
((*,(*,*)),((*,((*,*),(*,*))),(*,((*,*),(*,(*,(*,*)))))));	25	69	135	1245	5	64
((*,(*,*)),((*,((*,*),(*,*))),(*,((*,*),((*,*),(*,*))))));	22	68	133	1248	6	256
((*,(*,*)),((*,((*,*),(*,*))),(*,((*,(*,*)),(*,(*,*))))));	22	68	132	1254	5	128
((*,(*,*)),((*,((*,*),(*,*))),((*,*),(*,(*,(*,(*,*)))))));	24	68	130	1257	5	64
((*,(*,*)),((*,((*,*),(*,*))),((*,*),(*,((*,*),(*,*))))));	21	67	128	1260	6	256
((*,(*,*)),((*,((*,*),(*,*))),((*,*),((*,*),(*,(*,*))))));	20	66	125	1266	6	128
((*,(*,*)),((*,((*,*),(*,*))),((*,(*,*)),(*,(*,(*,*))))));	20	66	123	1281	5	64
((*,(*,*)),((*,((*,*),(*,*))),((*,(*,*)),((*,*),(*,*)))));	17	65	121	1284	6	256
((*,(*,*)),((*,((*,*),(*,(*,*)))),(*,((*,*),(*,(*,*))))));	22	68	130	1287	5	64
((*,(*,*)),((*,((*,*),(*,(*,*)))),((*,*),(*,(*,(*,*))))));	21	67	126	1296	5	32
((*,(*,*)),((*,((*,*),(*,(*,*)))),((*,*),((*,*),(*,*)))));	18	66	124	1299	6	128
((*,(*,*)),((*,((*,*),(*,(*,*)))),((*,(*,*)),(*,(*,*)))));	18	66	123	1305	5	64
((*,(*,*)),((*,((*,*),(*,(*,(*,*))))),((*,*),(*,(*,*)))));	24	68	132	1251	5	32
((*,(*,*)),((*,((*,*),(*,(*,(*,(*,*)))))),((*,*),(*,*))));	29	71	148	1131	5	64
((*,(*,*)),((*,((*,*),(*,((*,*),(*,*))))),((*,*),(*,*))));	26	70	146	1134	6	256
((*,(*,*)),((*,((*,*),((*,*),(*,*)))),((*,*),(*,(*,*)))));	21	67	130	1254	6	128
((*,(*,*)),((*,((*,*),((*,*),(*,(*,*))))),((*,*),(*,*))));	25	69	143	1140	6	128
((*,(*,*)),((*,((*,(*,*)),(*,(*,*)))),((*,*),(*,(*,*)))));	21	67	129	1260	5	64
((*,(*,*)),((*,((*,(*,*)),(*,(*,(*,*))))),((*,*),(*,*))));	25	69	141	1155	5	64
((*,(*,*)),((*,((*,(*,*)),((*,*),(*,*)))),((*,*),(*,*))));	22	68	139	1158	6	256
((*,(*,*)),(((*,*),(*,*)),((*,*),(*,(*,(*,(*,(*,*))))))));	28	70	142	1146	5	64
((*,(*,*)),(((*,*),(*,*)),((*,*),(*,(*,((*,*),(*,*)))))));	25	69	140	1149	6	256
((*,(*,*)),(((*,*),(*,*)),((*,*),(*,((*,*),(*,(*,*)))))));	24	68	137	1155	6	128
((*,(*,*)),(((*,*),(*,*)),((*,*),((*,*),(*,(*,(*,*)))))));	23	67	133	1164	6	128
((*,(*,*)),(((*,*),(*,*)),((*,*),((*,*),((*,*),(*,*))))));	20	66	131	1167	7	512
((*,(*,*)),(((*,*),(*,*)),((*,*),((*,(*,*)),(*,(*,*))))));	20	66	130	1173	6	256
((*,(*,*)),(((*,*),(*,*)),((*,(*,*)),(*,(*,(*,(*,*)))))));	23	67	130	1191	5	64
((*,(*,*)),(((*,*),(*,*)),((*,(*,*)),(*,((*,*),(*,*))))));	20	66	128	1194	6	256
((*,(*,*)),(((*,*),(*,*)),((*,(*,*)),((*,*),(*,(*,*))))));	19	65	125	1200	6	128
((*,(*,*)),(((*,*),(*,*)),((*,(*,(*,*))),(*,(*,(*,*))))));	20	66	126	1209	5	128
((*,(*,*)),(((*,*),(*,*)),((*,(*,(*,*))),((*,*),(*,*)))));	17	65	124	1212	6	256
((*,(*,*)),(((*,*),(*,*)),(((*,*),(*,*)),((*,*),(*,*)))));	14	64	122	1215	7	2048
((*,(*,*)),(((*,*),(*,(*,*))),((*,*),(*,(*,(*,(*,*)))))));	23	67	127	1263	5	32
((*,(*,*)),(((*,*),(*,(*,*))),((*,*),(*,((*,*),(*,*))))));	20	66	125	1266	6	128
((*,(*,*)),(((*,*),(*,(*,*))),((*,*),((*,*),(*,(*,*))))));	19	65	122	1272	6	64
((*,(*,*)),(((*,*),(*,(*,*))),((*,(*,*)),(*,(*,(*,*))))));	19	65	120	1287	5	32
((*,(*,*)),(((*,*),(*,(*,*))),((*,(*,*)),((*,*),(*,*)))));	16	64	118	1290	6	128
((*,(*,*)),(((*,*),(*,(*,(*,*)))),((*,*),(*,(*,(*,*))))));	20	66	122	1305	5	64
((*,(*,*)),(((*,*),(*,(*,(*,*)))),((*,*),((*,*),(*,*)))));	17	65	120	1308	6	128
((*,(*,*)),(((*,*),(*,(*,(*,*)))),((*,(*,*)),(*,(*,*)))));	17	65	119	1314	5	64
((*,(*,*)),(((*,*),((*,*),(*,*))),((*,*),((*,*),(*,*)))));	14	64	118	1311	7	1024
((*,(*,*)),(((*,*),((*,*),(*,*))),((*,(*,*)),(*,(*,*)))));	14	64	117	1317	6	256
((*,(*,*)),(((*,(*,*)),(*,(*,*))),((*,(*,*)),(*,(*,*)))));	14	64	116	1323	5	256
((*,(*,(*,*))),(*,(*,(*,(*,(*,(*,(*,(*,(*,(*,*)))))))))));	55	89	230	990	2	4
((*,(*,(*,*))),(*,(*,(*,(*,(*,(*,(*,((*,*),(*,*))))))))));	52	88	228	993	3	16
((*,(*,(*,*))),(*,(*,(*,(*,(*,(*,((*,*),(*,(*,*))))))))));	51	87	225	999	3	8
((*,(*,(*,*))),(*,(*,(*,(*,(*,((*,*),(*,(*,(*,*))))))))));	50	86	221	1008	3	8
((*,(*,(*,*))),(*,(*,(*,(*,(*,((*,*),((*,*),(*,*)))))))));	47	85	219	1011	4	32
((*,(*,(*,*))),(*,(*,(*,(*,(*,((*,(*,*)),(*,(*,*)))))))));	47	85	218	1017	3	16
((*,(*,(*,*))),(*,(*,(*,(*,((*,*),(*,(*,(*,(*,*))))))))));	49	85	216	1020	3	8
((*,(*,(*,*))),(*,(*,(*,(*,((*,*),(*,((*,*),(*,*)))))))));	46	84	214	1023	4	32
((*,(*,(*,*))),(*,(*,(*,(*,((*,*),((*,*),(*,(*,*)))))))));	45	83	211	1029	4	16
((*,(*,(*,*))),(*,(*,(*,(*,((*,(*,*)),(*,(*,(*,*)))))))));	45	83	209	1044	3	8
((*,(*,(*,*))),(*,(*,(*,(*,((*,(*,*)),((*,*),(*,*))))))));	42	82	207	1047	4	32
((*,(*,(*,*))),(*,(*,(*,((*,*),(*,(*,(*,(*,(*,*))))))))));	48	84	210	1035	3	8
((*,(*,(*,*))),(*,(*,(*,((*,*),(*,(*,((*,*),(*,*)))))))));	45	83	208	1038	4	32
((*,(*,(*,*))),(*,(*,(*,((*,*),(*,((*,*),(*,(*,*)))))))));	44	82	205	1044	4	16
((*,(*,(*,*))),(*,(*,(*,((*,*),((*,*),(*,(*,(*,*)))))))));	43	81	201	1053	4	16
((*,(*,(*,*))),(*,(*,(*,((*,*),((*,*),((*,*),(*,*))))))));	40	80	199	1056	5	64
((*,(*,(*,*))),(*,(*,(*,((*,*),((*,(*,*)),(*,(*,*))))))));	40	80	198	1062	4	32
((*,(*,(*,*))),(*,(*,(*,((*,(*,*)),(*,(*,(*,(*,*)))))))));	43	81	198	1080	3	8
((*,(*,(*,*))),(*,(*,(*,((*,(*,*)),(*,((*,*),(*,*))))))));	40	80	196	1083	4	32
((*,(*,(*,*))),(*,(*,(*,((*,(*,*)),((*,*),(*,(*,*))))))));	39	79	193	1089	4	16
((*,(*,(*,*))),(*,(*,(*,((*,(*,(*,*))),(*,(*,(*,*))))))));	40	80	194	1098	3	16
((*,(*,(*,*))),(*,(*,(*,((*,(*,(*,*))),((*,*),(*,*)))))));	37	79	192	1101	4	32
((*,(*,(*,*))),(*,(*,(*,(((*,*),(*,*)),((*,*),(*,*)))))));	34	78	190	1104	5	256
((*,(*,(*,*))),(*,(*,((*,*),(*,(*,(*,(*,(*,(*,*))))))))));	47	83	203	1053	3	8
((*,(*,(*,*))),(*,(*,((*,*),(*,(*,(*,((*,*),(*,*)))))))));	44	82	201	1056	4	32
((*,(*,(*,*))),(*,(*,((*,*),(*,(*,((*,*),(*,(*,*)))))))));	43	81	198	1062	4	16
((*,(*,(*,*))),(*,(*,((*,*),(*,((*,*),(*,(*,(*,*)))))))));	42	80	194	1071	4	16
((*,(*,(*,*))),(*,(*,((*,*),(*,((*,*),((*,*),(*,*))))))));	39	79	192	1074	5	64
((*,(*,(*,*))),(*,(*,((*,*),(*,((*,(*,*)),(*,(*,*))))))));	39	79	191	1080	4	32
((*,(*,(*,*))),(*,(*,((*,*),((*,*),(*,(*,(*,(*,*)))))))));	41	79	189	1083	4	16
((*,(*,(*,*))),(*,(*,((*,*),((*,*),(*,((*,*),(*,*))))))));	38	78	187	1086	5	64
((*,(*,(*,*))),(*,(*,((*,*),((*,*),((*,*),(*,(*,*))))))));	37	77	184	1092	5	32
((*,(*,(*,*))),(*,(*,((*,*),((*,(*,*)),(*,(*,(*,*))))))));	37	77	182	1107	4	16
((*,(*,(*,*))),(*,(*,((*,*),((*,(*,*)),((*,*),(*,*)))))));	34	76	180	1110	5	64
((*,(*,(*,*))),(*,(*,((*,(*,*)),(*,(*,(*,(*,(*,*)))))))));	41	79	185	1125	3	8
((*,(*,(*,*))),(*,(*,((*,(*,*)),(*,(*,((*,*),(*,*))))))));	38	78	183	1128	4	32
((*,(*,(*,*))),(*,(*,((*,(*,*)),(*,((*,*),(*,(*,*))))))));	37	77	180	1134	4	16
((*,(*,(*,*))),(*,(*,((*,(*,*)),((*,*),(*,(*,(*,*))))))));	36	76	176	1143	4	16
((*,(*,(*,*))),(*,(*,((*,(*,*)),((*,*),((*,*),(*,*)))))));	33	75	174	1146	5	64
((*,(*,(*,*))),(*,(*,((*,(*,*)),((*,(*,*)),(*,(*,*)))))));	33	75	173	1152	4	32
((*,(*,(*,*))),(*,(*,((*,(*,(*,*))),(*,(*,(*,(*,*))))))));	37	77	176	1170	3	8
((*,(*,(*,*))),(*,(*,((*,(*,(*,*))),(*,((*,*),(*,*)))))));	34	76	174	1173	4	32
((*,(*,(*,*))),(*,(*,((*,(*,(*,*))),((*,*),(*,(*,*)))))));	33	75	171	1179	4	16
((*,(*,(*,*))),(*,(*,((*,(*,(*,(*,*)))),((*,*),(*,*))))));	34	76	174	1173	4	32
((*,(*,(*,*))),(*,(*,((*,((*,*),(*,*))),((*,*),(*,*))))));	31	75	172	1176	5	128
((*,(*,(*,*))),(*,(*,(((*,*),(*,*)),((*,*),(*,(*,*)))))));	30	74	169	1182	5	64
((*,(*,(*,*))),(*,((*,*),(*,(*,(*,(*,(*,(*,(*,*))))))))));	46	82	195	1074	3	8
((*,(*,(*,*))),(*,((*,*),(*,(*,(*,(*,((*,*),(*,*)))))))));	43	81	193	1077	4	32
((*,(*,(*,*))),(*,((*,*),(*,(*,(*,((*,*),(*,(*,*)))))))));	42	80	190	1083	4	16
((*,(*,(*,*))),(*,((*,*),(*,(*,((*,*),(*,(*,(*,*)))))))));	41	79	186	1092	4	16
((*,(*,(*,*))),(*,((*,*),(*,(*,((*,*),((*,*),(*,*))))))));	38	78	184	1095	5	64
((*,(*,(*,*))),(*,((*,*),(*,(*,((*,(*,*)),(*,(*,*))))))));	38	78	183	1101	4	32
((*,(*,(*,*))),(*,((*,*),(*,((*,*),(*,(*,(*,(*,*)))))))));	40	78	181	1104	4	16
((*,(*,(*,*))),(*,((*,*),(*,((*,*),(*,((*,*),(*,*))))))));	37	77	179	1107	5	64
((*,(*,(*,*))),(*,((*,*),(*,((*,*),((*,*),(*,(*,*))))))));	36	76	176	1113	5	32
((*,(*,(*,*))),(*,((*,*),(*,((*,(*,*)),(*,(*,(*,*))))))));	36	76	174	1128	4	16
((*,(*,(*,*))),(*,((*,*),(*,((*,(*,*)),((*,*),(*,*)))))));	33	75	172	1131	5	64
((*,(*,(*,*))),(*,((*,*),((*,*),(*,(*,(*,(*,(*,*)))))))));	39	77	175	1119	4	16
((*,(*,(*,*))),(*,((*,*),((*,*),(*,(*,((*,*),(*,*))))))));	36	76	173	1122	5	64
((*,(*,(*,*))),(*,((*,*),((*,*),(*,((*,*),(*,(*,*))))))));	35	75	170	1128	5	32
((*,(*,(*,*))),(*,((*,*),((*,*),((*,*),(*,(*,(*,*))))))));	34	74	166	1137	5	32
((*,(*,(*,*))),(*,((*,*),((*,*),((*,*),((*,*),(*,*)))))));	31	73	164	1140	6	128
((*,(*,(*,*))),(*,((*,*),((*,*),((*,(*,*)),(*,(*,*)))))));	31	73	163	1146	5	64
((*,(*,(*,*))),(*,((*,*),((*,(*,*)),(*,(*,(*,(*,*))))))));	34	74	163	1164	4	16
((*,(*,(*,*))),(*,((*,*),((*,(*,*)),(*,((*,*),(*,*)))))));	31	73	161	1167	5	64
((*,(*,(*,*))),(*,((*,*),((*,(*,*)),((*,*),(*,(*,*)))))));	30	72	158	1173	5	32
((*,(*,(*,*))),(*,((*,*),((*,(*,(*,*))),(*,(*,(*,*)))))));	31	73	159	1182	4	32
((*,(*,(*,*))),(*,((*,*),((*,(*,(*,*))),((*,*),(*,*))))));	28	72	157	1185	5	64
((*,(*,(*,*))),(*,((*,*),(((*,*),(*,*)),((*,*),(*,*))))));	25	71	155	1188	6	512
((*,(*,(*,*))),(*,((*,(*,*)),(*,(*,(*,(*,(*,(*,*)))))))));	39	77	170	1179	3	8
((*,(*,(*,*))),(*,((*,(*,*)),(*,(*,(*,((*,*),(*,*))))))));	36	76	168	1182	4	32
((*,(*,(*,*))),(*,((*,(*,*)),(*,(*,((*,*),(*,(*,*))))))));	35	75	165	1188	4	16
((*,(*,(*,*))),(*,((*,(*,*)),(*,((*,*),(*,(*,(*,*))))))));	34	74	161	1197	4	16
((*,(*,(*,*))),(*,((*,(*,*)),(*,((*,*),((*,*),(*,*)))))));	31	73	159	1200	5	64
((*,(*,(*,*))),(*,((*,(*,*)),(*,((*,(*,*)),(*,(*,*)))))));	31	73	158	1206	4	32
((*,(*,(*,*))),(*,((*,(*,*)),((*,*),(*,(*,(*,(*,*))))))));	33	73	156	1209	4	16
((*,(*,(*,*))),(*,((*,(*,*)),((*,*),(*,((*,*),(*,*)))))));	30	72	154	1212	5	64
((*,(*,(*,*))),(*,((*,(*,*)),((*,*),((*,*),(*,(*,*)))))));	29	71	151	1218	5	32
((*,(*,(*,*))),(*,((*,(*,*)),((*,(*,*)),(*,(*,(*,*)))))));	29	71	149	1233	4	16
((*,(*,(*,*))),(*,((*,(*,*)),((*,(*,*)),((*,*),(*,*))))));	26	70	147	1236	5	64
((*,(*,(*,*))),(*,((*,(*,(*,*))),(*,(*,(*,(*,(*,*))))))));	34	74	155	1260	3	8
((*,(*,(*,*))),(*,((*,(*,(*,*))),(*,(*,((*,*),(*,*)))))));	31	73	153	1263	4	32
((*,(*,(*,*))),(*,((*,(*,(*,*))),(*,((*,*),(*,(*,*)))))));	30	72	150	1269	4	16
((*,(*,(*,*))),(*,((*,(*,(*,*))),((*,*),(*,(*,(*,*)))))));	29	71	146	1278	4	16
((*,(*,(*,*))),(*,((*,(*,(*,*))),((*,*),((*,*),(*,*))))));	26	70	144	1281	5	64
((*,(*,(*,*))),(*,((*,(*,(*,*))),((*,(*,*)),(*,(*,*))))));	26	70	143	1287	4	32
((*,(*,(*,*))),(*,((*,(*,(*,(*,*)))),(*,(*,(*,(*,*)))))));	31	73	150	1290	3	16
((*,(*,(*,*))),(*,((*,(*,(*,(*,*)))),(*,((*,*),(*,*))))));	28	72	148	1293	4	32
((*,(*,(*,*))),(*,((*,(*,(*,(*,*)))),((*,*),(*,(*,*))))));	27	71	145	1299	4	16
((*,(*,(*,*))),(*,((*,(*,(*,(*,(*,*))))),((*,*),(*,*)))));	31	73	153	1263	4	32
((*,(*,(*,*))),(*,((*,(*,((*,*),(*,*)))),((*,*),(*,*)))));	28	72	151	1266	5	128
((*,(*,(*,*))),(*,((*,((*,*),(*,*))),(*,((*,*),(*,*))))));	25	71	146	1296	5	256
((*,(*,(*,*))),(*,((*,((*,*),(*,*))),((*,*),(*,(*,*))))));	24	70	143	1302	5	64
((*,(*,(*,*))),(*,((*,((*,*),(*,(*,*)))),((*,*),(*,*)))));	27	71	148	1272	5	64
((*,(*,(*,*))),(*,(((*,*),(*,*)),((*,*),(*,(*,(*,*)))))));	26	70	144	1281	5	64
((*,(*,(*,*))),(*,(((*,*),(*,*)),((*,*),((*,*),(*,*))))));	23	69	142	1284	6	256
((*,(*,(*,*))),(*,(((*,*),(*,*)),((*,(*,*)),(*,(*,*))))));	23	69	141	1290	5	128
((*,(*,(*,*))),(*,(((*,*),(*,(*,*))),((*,*),(*,(*,*))))));	23	69	140	1308	5	64
((*,(*,(*,*))),((*,*),(*,(*,(*,(*,(*,(*,(*,(*,*))))))))));	45	81	186	1098	3	8
((*,(*,(*,*))),((*,*),(*,(*,(*,(*,(*,((*,*),(*,*)))))))));	42	80	184	1101	4	32
((*,(*,(*,*))),((*,*),(*,(*,(*,(*,((*,*),(*,(*,*)))))))));	41	79	181	1107	4	16
((*,(*,(*,*))),((*,*),(*,(*,(*,((*,*),(*,(*,(*,*)))))))));	40	78	177	1116	4	16
((*,(*,(*,*))),((*,*),(*,(*,(*,((*,*),((*,*),(*,*))))))));	37	77	175	1119	5	64
((*,(*,(*,*))),((*,*),(*,(*,(*,((*,(*,*)),(*,(*,*))))))));	37	77	174	1125	4	32
((*,(*,(*,*))),((*,*),(*,(*,((*,*),(*,(*,(*,(*,*)))))))));	39	77	172	1128	4	16
((*,(*,(*,*))),((*,*),(*,(*,((*,*),(*,((*,*),(*,*))))))));	36	76	170	1131	5	64
((*,(*,(*,*))),((*,*),(*,(*,((*,*),((*,*),(*,(*,*))))))));	35	75	167	1137	5	32
((*,(*,(*,*))),((*,*),(*,(*,((*,(*,*)),(*,(*,(*,*))))))));	35	75	165	1152	4	16
((*,(*,(*,*))),((*,*),(*,(*,((*,(*,*)),((*,*),(*,*)))))));	32	74	163	1155	5	64
((*,(*,(*,*))),((*,*),(*,((*,*),(*,(*,(*,(*,(*,*)))))))));	38	76	166	1143	4	16
((*,(*,(*,*))),((*,*),(*,((*,*),(*,(*,((*,*),(*,*))))))));	35	75	164	1146	5	64
((*,(*,(*,*))),((*,*),(*,((*,*),(*,((*,*),(*,(*,*))))))));	34	74	161	1152	5	32
((*,(*,(*,*))),((*,*),(*,((*,*),((*,*),(*,(*,(*,*))))))));	33	73	157	1161	5	32
((*,(*,(*,*))),((*,*),(*,((*,*),((*,*),((*,*),(*,*)))))));	30	72	155	1164	6	128
((*,(*,(*,*))),((*,*),(*,((*,*),((*,(*,*)),(*,(*,*)))))));	30	72	154	1170	5	64
((*,(*,(*,*))),((*,*),(*,((*,(*,*)),(*,(*,(*,(*,*))))))));	33	73	154	1188	4	16
((*,(*,(*,*))),((*,*),(*,((*,(*,*)),(*,((*,*),(*,*)))))));	30	72	152	1191	5	64
((*,(*,(*,*))),((*,*),(*,((*,(*,*)),((*,*),(*,(*,*)))))));	29	71	149	1197	5	32
((*,(*,(*,*))),((*,*),(*,((*,(*,(*,*))),(*,(*,(*,*)))))));	30	72	150	1206	4	32
((*,(*,(*,*))),((*,*),(*,((*,(*,(*,*))),((*,*),(*,*))))));	27	71	148	1209	5	64
((*,(*,(*,*))),((*,*),(*,(((*,*),(*,*)),((*,*),(*,*))))));	24	70	146	1212	6	512
((*,(*,(*,*))),((*,*),((*,*),(*,(*,(*,(*,(*,(*,*)))))))));	37	75	159	1161	4	16
((*,(*,(*,*))),((*,*),((*,*),(*,(*,(*,((*,*),(*,*))))))));	34	74	157	1164	5	64
((*,(*,(*,*))),((*,*),((*,*),(*,(*,((*,*),(*,(*,*))))))));	33	73	154	1170	5	32
((*,(*,(*,*))),((*,*),((*,*),(*,((*,*),(*,(*,(*,*))))))));	32	72	150	1179	5	32
((*,(*,(*,*))),((*,*),((*,*),(*,((*,*),((*,*),(*,*)))))));	29	71	148	1182	6	128
((*,(*,(*,*))),((*,*),((*,*),(*,((*,(*,*)),(*,(*,*)))))));	29	71	147	1188	5	64
((*,(*,(*,*))),((*,*),((*,*),((*,*),(*,(*,(*,(*,*))))))));	31	71	145	1191	5	32
((*,(*,(*,*))),((*,*),((*,*),((*,*),(*,((*,*),(*,*)))))));	28	70	143	1194	6	128
((*,(*,(*,*))),((*,*),((*,*),((*,*),((*,*),(*,(*,*)))))));	27	69	140	1200	6	64
((*,(*,(*,*))),((*,*),((*,*),((*,(*,*)),(*,(*,(*,*)))))));	27	69	138	1215	5	32
((*,(*,(*,*))),((*,*),((*,*),((*,(*,*)),((*,*),(*,*))))));	24	68	136	1218	6	128
((*,(*,(*,*))),((*,*),((*,(*,*)),(*,(*,(*,(*,(*,*))))))));	31	71	141	1233	4	16
((*,(*,(*,*))),((*,*),((*,(*,*)),(*,(*,((*,*),(*,*)))))));	28	70	139	1236	5	64
((*,(*,(*,*))),((*,*),((*,(*,*)),(*,((*,*),(*,(*,*)))))));	27	69	136	1242	5	32
((*,(*,(*,*))),((*,*),((*,(*,*)),((*,*),(*,(*,(*,*)))))));	26	68	132	1251	5	32
((*,(*,(*,*))),((*,*),((*,(*,*)),((*,*),((*,*),(*,*))))));	23	67	130	1254	6	128
((*,(*,(*,*))),((*,*),((*,(*,*)),((*,(*,*)),(*,(*,*))))));	23	67	129	1260	5	64
((*,(*,(*,*))),((*,*),((*,(*,(*,*))),(*,(*,(*,(*,*)))))));	27	69	132	1278	4	16
((*,(*,(*,*))),((*,*),((*,(*,(*,*))),(*,((*,*),(*,*))))));	24	68	130	1281	5	64
((*,(*,(*,*))),((*,*),((*,(*,(*,*))),((*,*),(*,(*,*))))));	23	67	127	1287	5	32
((*,(*,(*,*))),((*,*),((*,(*,(*,(*,*)))),((*,*),(*,*)))));	24	68	130	1281	5	64
((*,(*,(*,*))),((*,*),((*,((*,*),(*,*))),((*,*),(*,*)))));	21	67	128	1284	6	256
((*,(*,(*,*))),((*,*),(((*,*),(*,*)),((*,*),(*,(*,*))))));	20	66	125	1290	6	128
((*,(*,(*,*))),((*,(*,*)),(*,(*,(*,(*,(*,(*,(*,*)))))))));	37	75	153	1242	3	8
((*,(*,(*,*))),((*,(*,*)),(*,(*,(*,(*,((*,*),(*,*))))))));	34	74	151	1245	4	32
((*,(*,(*,*))),((*,(*,*)),(*,(*,(*,((*,*),(*,(*,*))))))));	33	73	148	1251	4	16
